X,Y,OBJECTID,CountID,ChannelID,LocationDesc,Bound,StartDate,StartDay,StartTime,EndDate,EndDay,EndTime,ADTVolume,PctCars,PctTrucks,TwoAxleCF,ExceptType,NumChannels,ChannelNum,NumCategories,Conditions,Comment,Duration,IntervalLen,DeviceRef,LocationID,LocationClass,CountLocDesc,CountType
-13640803.0143,5697525.0263,3819,20061540.CL1,505270,SE 122ND AVE N OF RAMONA ST,N,2020/06/15 00:00:00+00,MON,11:00:00,2020/06/19 00:00:00+00,FRI,07:00:00,4192,87,13,0.961,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RMAONA ST,CLASS
-13640803.0143,5697525.0263,3820,200615102.CL1,505272,SE 122ND AVE N OF RAMONA ST,S,2020/06/15 00:00:00+00,MON,11:00:00,2020/06/19 00:00:00+00,FRI,07:00:00,4764,93.3,6.7,0.977,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13655602.19,5704624.9454,3821,20061580.CL1,505259,NW NAITO PKY N OF EVERETT ST,S,2020/06/15 00:00:00+00,MON,13:00:00,2020/06/19 00:00:00+00,FRI,09:00:00,2488,92.5,7.5,0.986,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG38401,NODELEG,NW NAITO PKWY N of NW EVERETT ST,CLASS
-13652590.6369,5704833.1573,3822,20061575.CL1,505253,NE SANDY BLVD E OF 22ND AVE,E,2020/06/15 00:00:00+00,MON,13:00:00,2020/06/19 00:00:00+00,FRI,08:00:00,4273,94.7,5.3,0.983,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,92,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3823,200615100.CL1,505280,NE SANDY BLVD E OF 22ND AVE,W,2020/06/15 00:00:00+00,MON,13:00:00,2020/06/19 00:00:00+00,FRI,08:00:00,3524,93.5,6.5,0.987,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,92,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13655848.952,5712856.2239,3824,200615105.CL1,505290,N LOMBARD ST E OF KERBY AVE,W,2020/06/15 00:00:00+00,MON,15:00:00,2020/06/19 00:00:00+00,FRI,11:00:00,9412,91.7,8.3,0.961,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3825,200615104.CL1,505264,N LOMBARD ST E OF KERBY AVE,E,2020/06/15 00:00:00+00,MON,15:00:00,2020/06/19 00:00:00+00,FRI,11:00:00,11270,90,10,0.957,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13653265.1577,5704220.4102,3826,20061581.CL1,505295,E BURNSIDE ST E OF 16TH AVE,E,2020/06/15 00:00:00+00,MON,12:00:00,2020/06/19 00:00:00+00,FRI,08:00:00,5084,92,8,0.98,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13637803.337,5704126.3246,3827,200615106.CL1,505268,E BURNSIDE ST E OF 148TH AVE,E,2020/06/15 00:00:00+00,MON,15:00:00,2020/06/19 00:00:00+00,FRI,13:00:00,2961,96.2,3.8,0.991,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13637803.337,5704126.3246,3828,20061504.CL1,505282,E BURNSIDE ST E OF 148TH AVE,W,2020/06/15 00:00:00+00,MON,12:00:00,2020/06/19 00:00:00+00,FRI,08:00:00,3315,92.6,7.4,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,93,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13668690.5571,5716766.3102,3829,20061676.CL1,505261,NW ST HELENS RD S OF 112TH AVE,S,2020/06/16 00:00:00+00,TUE,12:00:00,2020/06/19 00:00:00+00,FRI,10:00:00,10655,74.9,25.1,0.881,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13652698.1712,5706552.1198,3830,20061842.CL1,505254,NE 21ST AVE N OF TILLAMOOK ST,S,2020/06/18 00:00:00+00,THU,12:00:00,2020/06/19 00:00:00+00,FRI,13:00:00,2172,97.7,2.3,0.995,Test/TC Device,1,1,14,,"COVID 19 TRAFFIC ""E""",26,60,,LEG18977,NODELEG,NE 21ST AVE N of NE TILLAMOOK ST,CLASS
-13637803.337,5704126.3246,3831,200622106.CL1,505267,E BURNSIDE ST E OF 148TH AVE,E,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,11:00:00,2903,96.4,3.6,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,68,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13653265.1577,5704220.4102,3832,20062204.CL1,505293,E BURNSIDE ST E OF 16TH AVE,W,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,3431,92.6,7.4,0.994,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13653265.1577,5704220.4102,3833,20062281.CL1,505294,E BURNSIDE ST E OF 16TH AVE,E,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,5373,92.5,7.5,0.985,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG5541,NODELEG,E BURNSIDE ST E of SE 16TH AVE,CLASS
-13655848.952,5712856.2239,3834,200622105.CL1,505289,N LOMBARD ST E OF KERBY AVE,W,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,12:00:00,9703,91.8,8.2,0.963,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,69,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3835,200622104.CL1,505263,N LOMBARD ST E OF KERBY AVE,E,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,12:00:00,11098,86.1,13.9,0.945,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,69,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13652590.6369,5704833.1573,3836,200622100.CL1,505279,NE SANDY BLVD E OF 22ND AVE,W,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,3637,93.7,6.3,0.983,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3837,20062275.CL1,505252,NE SANDY BLVD E OF 22ND AVE,E,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,4599,94.8,5.2,0.985,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13655602.19,5704624.9454,3838,20062273.CL1,505246,NW NAITO PKY N OF EVERETT ST,S,2020/06/22 00:00:00+00,MON,13:00:00,2020/06/25 00:00:00+00,THU,13:00:00,2784,94.2,5.8,0.99,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,73,60,,LEG38401,NODELEG,NW NAITO PKY N of NW EVERETT ST,CLASS
-13655602.19,5704624.9454,3839,20062280.CL1,505258,NW NAITO PKY N OF EVERETT ST,N,2020/06/22 00:00:00+00,MON,13:00:00,2020/06/25 00:00:00+00,THU,13:00:00,2828,93.6,6.4,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,73,60,,LEG38401,NODELEG,NW NAITO PKWY N of NE EVERETT ST,CLASS
-13640803.0143,5697525.0263,3840,200622102.CL1,505271,SE 122ND AVE N OF RAMONA ST,S,2020/06/22 00:00:00+00,MON,11:00:00,2020/06/25 00:00:00+00,THU,09:00:00,4926,93.3,6.7,0.977,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13640803.0143,5697525.0263,3841,20062240.CL1,505269,SE 122ND AVE N OF RAMONA ST,N,2020/06/22 00:00:00+00,MON,11:00:00,2020/06/25 00:00:00+00,THU,09:00:00,4358,87.1,12.9,0.962,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG41112,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13668690.5571,5716766.3102,3842,20062241.CL1,505285,NW ST HELENS RD S OF 112TH AVE,N,2020/06/22 00:00:00+00,MON,15:00:00,2020/06/23 00:00:00+00,TUE,16:00:00,12914,78.7,21.3,0.906,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,26,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13668690.5571,5716766.3102,3843,20062276.CL1,505260,NW ST HELENS RD S OF 112TH AVE,S,2020/06/22 00:00:00+00,MON,15:00:00,2020/06/23 00:00:00+00,TUE,20:00:00,12762,82.2,17.8,0.916,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,30,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13662998.1017,5703702.1415,3844,20062209.CL1,505283,W BURNSIDE RD W OF NW SKYLINE BLVD,W,2020/06/22 00:00:00+00,MON,14:00:00,2020/06/23 00:00:00+00,TUE,16:00:00,5454,94.6,5.4,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,27,60,,LEG76183,NODELEG,NW BURNSIDE RD W of NW SKYLINE BLVD,CLASS
-13653245.1948,5702520.7853,3845,20062271.CL1,505277,SE HAWTHORNE BLVD E OF 16TH AVE,W,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,4871,94.1,5.9,0.988,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG55277,NODELEG,SE HAWTHORNE BLVD E of Location 2: E.SE 16TH AVE,CLASS
-13653245.1948,5702520.7853,3846,200622402.CL1,505250,SE HAWTHORNE BLVD E OF 16TH AVE,E,2020/06/22 00:00:00+00,MON,12:00:00,2020/06/25 00:00:00+00,THU,15:00:00,5967,94.9,5.1,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG55277,NODELEG,SE HAWTHORNE BLVD E of SE 16TH AVE,CLASS
-13651260.4177,5701345.6417,3847,20062211.CL1,505275,SE DIVISION ST E OF 33RD AVE,W,2020/06/22 00:00:00+00,MON,11:00:00,2020/06/23 00:00:00+00,TUE,23:00:00,3628,92.2,7.8,0.985,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,37,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13641494.7675,5701244.4831,3848,20062284.CL1,505273,SE DIVISION ST E OF 116TH AVE,W,2020/06/22 00:00:00+00,MON,11:00:00,2020/06/24 00:00:00+00,WED,23:00:00,14191,86.9,13.1,0.936,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,61,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13641494.7675,5701244.4831,3849,20062282.CL1,505299,SE DIVISION ST E OF 116TH AVE,E,2020/06/22 00:00:00+00,MON,11:00:00,2020/06/25 00:00:00+00,THU,16:00:00,14045,86.6,13.4,0.938,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,78,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13651718.3168,5716552.2991,3850,20062215.CL1,505292,NE MARINE DR W OF 33RD DR,W,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/24 00:00:00+00,WED,17:00:00,5916,77.4,22.6,0.898,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,50,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13651718.3168,5716552.2991,3851,20062214.CL1,505265,NE MARINE DR W OF 33RD DR,E,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,12:00:00,6041,76.3,23.7,0.892,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,69,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13665895.5958,5718461.9791,3852,200622400.CL1,505287,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,13:00:00,4525,63,37,0.786,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3853,200622401.CL1,505296,N COLUMBIA BLVD S OF N BURGARD RD,S,2020/06/22 00:00:00+00,MON,16:00:00,2020/06/25 00:00:00+00,THU,12:00:00,3810,63.5,36.5,0.749,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,69,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13665895.5958,5718461.9791,3854,200629400.CL1,505318,N COLUMBIA BLVD S OF N BURGARD RD,N,2020/06/29 00:00:00+00,MON,12:00:00,2020/07/02 00:00:00+00,THU,10:00:00,4420,64.9,35.1,0.775,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG7748,NODELEG,N COLUMBIA BLVD S of N BURGARD RD,CLASS
-13651718.3168,5716552.2991,3855,20062915.CL1,505312,NE MARINE DR W OF 33RD DR,W,2020/06/29 00:00:00+00,MON,12:00:00,2020/07/02 00:00:00+00,THU,12:00:00,5009,72.9,27.1,0.873,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,73,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13662957.9428,5703706.3873,3856,20062907.CL1,505300,W BURNSIDE RD E OF NW SKYLINE BLVD,E,2020/06/29 00:00:00+00,MON,17:00:00,2020/07/02 00:00:00+00,THU,11:00:00,5424,95,5,0.994,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,67,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13662957.9428,5703706.3873,3857,20062909.CL1,505344,W BURNSIDE RD E OF NW SKYLINE BLVD,W,2020/06/29 00:00:00+00,MON,14:00:00,2020/07/01 00:00:00+00,WED,12:00:00,5468,94.6,5.4,0.996,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,47,60,,LEG76182,NODELEG,W BURNSIDE RD E of NW SKYLINE BLVD,CLASS
-13651718.3168,5716552.2991,3858,20062914.CL1,505313,NE MARINE DR W OF 33RD DR,E,2020/06/29 00:00:00+00,MON,12:00:00,2020/07/02 00:00:00+00,THU,12:00:00,5682,75,25,0.893,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,73,60,,LEG30854,NODELEG,NE MARINE DR W of NE 33RD DR,CLASS
-13641494.7675,5701244.4831,3859,20062984.CL1,505304,SE DIVISION ST E OF 116TH AVE,W,2020/06/29 00:00:00+00,MON,16:00:00,2020/06/30 00:00:00+00,TUE,20:00:00,14247,84.9,15.1,0.932,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,29,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13641494.7675,5701244.4831,3860,20062982.CL1,505305,SE DIVISION ST E OF 116TH AVE,E,2020/06/29 00:00:00+00,MON,16:00:00,2020/07/02 00:00:00+00,THU,13:00:00,13733,84.4,15.6,0.927,Test/TC Device,1,1,14,,OVID 19 TRAFFIC,70,60,,LEG53159,NODELEG,SE DIVISION ST E of SE 116TH AVE,CLASS
-13651260.4177,5701345.6417,3861,20062903.CL1,505301,SE DIVISION ST E OF 33RD AVE,E,2020/06/29 00:00:00+00,MON,15:00:00,2020/07/02 00:00:00+00,THU,11:00:00,3929,90.6,9.4,0.988,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,69,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13668690.5571,5716766.3102,3862,20062976.CL1,505306,NW ST HELENS RD S OF 112TH AVE,S,2020/06/29 00:00:00+00,MON,13:00:00,2020/07/02 00:00:00+00,THU,10:00:00,11919,86.3,13.7,0.927,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13668690.5571,5716766.3102,3863,20062941.CL1,505307,NW ST HELENS RD S OF 112TH AVE,N,2020/06/29 00:00:00+00,MON,13:00:00,2020/07/02 00:00:00+00,THU,10:00:00,11540,83.4,16.6,0.916,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13640786.1891,5697453.4884,3864,200629102.CL1,505314,SE 122ND AVE N OF RAMONA ST,S,2020/06/29 00:00:00+00,MON,10:00:00,2020/07/02 00:00:00+00,THU,13:00:00,4920,93.2,6.8,0.975,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG41090,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13640786.1891,5697453.4884,3865,20062940.CL1,505315,SE 122ND AVE N OF RAMONA ST,N,2020/06/29 00:00:00+00,MON,10:00:00,2020/07/02 00:00:00+00,THU,13:00:00,4387,90.9,9.1,0.969,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,76,60,,LEG41090,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13655602.19,5704624.9454,3866,20062980.CL1,505309,NW NAITO PKY N OF EVERETT ST,N,2020/06/29 00:00:00+00,MON,13:00:00,2020/07/02 00:00:00+00,THU,11:00:00,2762,93,7,0.991,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,71,60,,LEG38401,NODELEG,NW NAITO PKY N of NW EVERETT ST,CLASS
-13655602.19,5704624.9454,3867,20062942.CL1,505308,NW NAITO PKY N OF EVERETT ST,S,2020/06/29 00:00:00+00,MON,14:00:00,2020/07/02 00:00:00+00,THU,11:00:00,2750,93.8,6.2,0.986,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG38401,NODELEG,NW NAITO PKY N of NW EVERETT ST,CLASS
-13652590.6369,5704833.1573,3868,200629100.CL1,505310,NE SANDY BLVD E OF 22ND AVE,W,2020/06/29 00:00:00+00,MON,15:00:00,2020/07/02 00:00:00+00,THU,12:00:00,3797,94.1,5.9,0.986,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3869,20062975.CL1,505311,NE SANDY BLVD E OF 22ND AVE,E,2020/06/29 00:00:00+00,MON,15:00:00,2020/07/02 00:00:00+00,THU,12:00:00,4847,95.1,4.9,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13655848.952,5712856.2239,3870,200629105.CL1,505316,N LOMBARD ST E OF KERBY AVE,W,2020/06/29 00:00:00+00,MON,12:00:00,2020/07/02 00:00:00+00,THU,09:00:00,9944,91.8,8.2,0.961,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13655848.952,5712856.2239,3871,200629104.CL1,505317,N LOMBARD ST E OF KERBY AVE,E,2020/06/29 00:00:00+00,MON,12:00:00,2020/07/02 00:00:00+00,THU,09:00:00,10347,85.3,14.7,0.949,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13653265.1577,5704220.4102,3872,20062904.CL1,505319,E BURNSIDE ST E OF 16TH AVE,W,2020/06/29 00:00:00+00,MON,15:00:00,2020/07/02 00:00:00+00,THU,12:00:00,3545,92.8,7.2,0.995,Test/TC Device,1,1,14,,COVIS 19 TRAFFIC,70,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13653265.1577,5704220.4102,3873,20062981.CL1,505320,E BURNSIDE ST E OF 16TH AVE,E,2020/06/29 00:00:00+00,MON,15:00:00,2020/07/02 00:00:00+00,THU,12:00:00,5184,93.2,6.8,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,70,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13637803.337,5704126.3246,3874,20062974.CL1,505321,E BURNSIDE ST E OF 148TH AVE,E,2020/06/29 00:00:00+00,MON,11:00:00,2020/07/02 00:00:00+00,THU,13:00:00,3116,95.7,4.3,0.993,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,75,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13654743.3603,5709279.0037,3875,20062986.CL2,505302,NE GARFIELD AVE N OF SKIDMORE ST,N,2020/06/29 00:00:00+00,MON,14:00:00,2020/07/02 00:00:00+00,THU,09:00:00,251,94.5,5.5,0.999,Test/TC Device,2,1,14,,COVID 19 TRAFFIC,68,60,,LEG27827,NODELEG,N GARFIELD AVE N of N SKIDMORE ST,CLASS
-13654743.3603,5709279.0037,3876,20062986.CL2,505303,NE GARFIELD AVE N OF SKIDMORE ST,S,2020/06/29 00:00:00+00,MON,14:00:00,2020/07/02 00:00:00+00,THU,09:00:00,183,96.1,3.9,0.998,Test/TC Device,2,2,14,,COVID 19 TRAFFIC,68,60,,LEG27827,NODELEG,N GARFIELD AVE N of N SKIDMORE ST,CLASS
-13637803.337,5704126.3246,3877,20070602.CL1,505329,E BURNSIDE ST E OF 148TH AVE,W,2020/07/06 00:00:00+00,MON,15:00:00,2020/07/10 00:00:00+00,FRI,09:00:00,3116,94.6,5.4,0.994,Test/TC Device,1,1,14,,COVIS 19 TRAFFIC,91,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13637803.337,5704126.3246,3878,20070674.CL1,505343,E BURNSIDE ST E OF 148TH AVE,E,2020/07/06 00:00:00+00,MON,15:00:00,2020/07/10 00:00:00+00,FRI,09:00:00,3374,96.1,3.9,0.997,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,91,60,,LEG5743,NODELEG,E BURNSIDE ST E of 148TH AVE,CLASS
-13653265.1577,5704220.4102,3879,20070604.CL1,505322,E BURNSIDE ST E OF 16TH AVE,W,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,11:00:00,3530,92.8,7.2,0.995,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,97,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13653265.1577,5704220.4102,3880,20070681.CL1,505335,E BURNSIDE ST E OF 16TH AVE,E,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,09:00:00,4972,92.9,7.1,0.986,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG5541,NODELEG,E BURNSIDE ST E of 16TH AVE,CLASS
-13655848.952,5712856.2239,3881,200706105.CL1,505327,N LOMBARD ST E OF KERBY AVE,W,2020/07/06 00:00:00+00,MON,15:00:00,2020/07/10 00:00:00+00,FRI,10:00:00,9885,90.5,9.5,0.96,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,92,60,,LEG11494,NODELEG,N LOMBARD ST E of N KERBY AVE,CLASS
-13652590.6369,5704833.1573,3882,200706100.CL1,505324,NE SANDY BLVD E OF 22ND AVE,W,2020/07/06 00:00:00+00,MON,12:00:00,2020/07/10 00:00:00+00,FRI,12:00:00,3780,93.7,6.3,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,97,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13652590.6369,5704833.1573,3883,20070675.CL1,505334,NE SANDY BLVD E OF 22ND AVE,E,2020/07/06 00:00:00+00,MON,12:00:00,2020/07/10 00:00:00+00,FRI,09:00:00,4677,94.9,5.1,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG32957,NODELEG,NE SANDY BLVD E of NE 22ND AVE,CLASS
-13655602.19,5704624.9454,3884,20070642.CL1,505325,NW NAITO PKY N OF EVERETT ST,S,2020/07/06 00:00:00+00,MON,12:00:00,2020/07/10 00:00:00+00,FRI,11:00:00,2783,93.8,6.2,0.984,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG38401,NODELEG,NW NAITO PKY N of NW EVERETT ST,CLASS
-13655602.19,5704624.9454,3885,20070680.CL1,505336,NW NAITO PKY N OF EVERETT ST,N,2020/07/06 00:00:00+00,MON,12:00:00,2020/07/10 00:00:00+00,FRI,11:00:00,2916,93.3,6.7,0.992,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,96,60,,LEG38401,NODELEG,NW NAITO PKWY N of NW EVERETT ST,CLASS
-13640786.1891,5697453.4884,3886,200706102.CL1,505332,SE 122ND AVE N OF RAMONA ST,S,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,08:00:00,4935,93.2,6.8,0.975,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG41090,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13640786.1891,5697453.4884,3887,20070640.CL1,505342,SE 122ND AVE N OF RAMONA ST,N,2020/07/06 00:00:00+00,MON,10:00:00,2020/07/10 00:00:00+00,FRI,08:00:00,4385,91.2,8.8,0.972,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,95,60,,LEG41090,NODELEG,SE 122ND AVE N of SE RAMONA ST,CLASS
-13668690.5571,5716766.3102,3888,20070641.CL1,505337,NW ST HELENS RD S OF 112TH AVE,N,2020/07/06 00:00:00+00,MON,14:00:00,2020/07/10 00:00:00+00,FRI,10:00:00,11434,83.9,16.1,0.911,Test/TC Device,1,1,14,,COVIF 19 TRAFFIC,93,60,,LEG39276,NODELEG,NW ST HELENS RD S of NW 112TH AVE,CLASS
-13651260.4177,5701345.6417,3889,20070611.CL1,505323,SE DIVISION ST E OF 33RD AVE,W,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/09 00:00:00+00,THU,13:00:00,3819,93.7,6.3,0.993,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,75,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13651260.4177,5701345.6417,3890,20070603.CL1,505333,SE DIVISION ST E OF 33RD AVE,E,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,12:00:00,3881,90.7,9.3,0.988,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,98,60,,LEG53005,NODELEG,SE DIVISION ST E of SE 33RD AVE,CLASS
-13641494.7675,5701244.4831,3891,20070684.CL1,505331,SE DIVISION ST E OF 116TH AVE,W,2020/07/06 00:00:00+00,MON,11:00:00,2020/07/10 00:00:00+00,FRI,08:00:00,13546,86.7,13.3,0.943,Test/TC Device,1,1,14,,COVID 19 TRAFFIC,94,60,,LEG53159,NODELEG,SE DIViSION ST E of SE 116TH AVE,CLASS
